"SurveyResponseID","AnswerNumber","AirlineUsed","AirlineRating"
3596085,102,"Air New Zealand","8"
3597691,153,"Korean Air","8"
3596321,160,"Cathay Pacific","7"
3597755,183,"Qantas","6"
3595282,149,"Singapore Airlines","9"
3596337,128,"Qantas","Excellent  10"
3596057,141,"Emirates","8"
3596057,140,"Qantas","8"
3596013,152,"Singapore Airlines","Excellent  10"
3596321,159,"JetStar","6"
3595298,139,"Virgin/Virgin Blue/Pacific Blue","7"
3596365,146,"Air New Zealand","7"
3596361,123,"Air New Zealand","8"
3596069,108,"JetStar","8"
3597919,130,"Air New Zealand","9"
3596017,135,"Emirates","9"
3595262,144,"Not sure",NA
3596345,119,"Singapore Airlines","8"
3596061,145,"Virgin/Virgin Blue/Pacific Blue","7"
3596045,127,"Emirates","8"
3597907,147,"Emirates","7"
3595282,150,"Qantas","9"
3595306,137,"Emirates","9"
3596353,137,"Virgin/Virgin Blue/Pacific Blue","7"
3596353,136,"Air New Zealand","7"
3597919,131,"Cathay Pacific","8"
3596381,130,"JetStar","Excellent  10"
3595334,138,"Air New Zealand","9"
3597959,148,"JetStar","7"
3597975,116,"Air New Zealand","5"
3597899,146,"Singapore Airlines","8"
3596085,103,"Virgin/Virgin Blue/Pacific Blue","7"
3596113,146,"Singapore Airlines","Excellent  10"
3596117,177,"Singapore Airlines","Excellent  10"
3596121,106,"Singapore Airlines","Excellent  10"
3595298,138,"Air New Zealand","8"
3597627,134,"Korean Air","Excellent  10"
3595362,139,"Lufthansa","6"
3598031,182,"Cathay Pacific","6"
3597995,176,"Qantas","6"
3597999,114,"Virgin/Virgin Blue/Pacific Blue","7"
3596417,123,"Virgin/Virgin Blue/Pacific Blue","4"
3596105,124,"Qantas","7"
3598023,135,"Singapore Airlines","9"
3596373,137,"Singapore Airlines","8"
3597939,171,"Emirates","Excellent  10"
3598051,132,"Cathay Pacific","8"
3598003,152,"Emirates","Excellent  10"
3598071,109,"Cathay Pacific","9"
3598019,123,"Emirates","Excellent  10"
3596441,160,"Emirates","Excellent  10"
3595334,140,"Cathay Pacific","6"
3596373,136,"Malaysian Airlines","9"
3596105,123,"JetStar","7"
3597959,149,"Another airline",NA
3597971,150,"JetStar","8"
3597979,155,"Air New Zealand","Excellent  10"
3595330,131,"Not sure",NA
3597767,118,"Virgin/Virgin Blue/Pacific Blue","7"
3596425,136,"Virgin/Virgin Blue/Pacific Blue","7"
3595370,145,"Not sure",NA
3595378,150,"Virgin/Virgin Blue/Pacific Blue","9"
3598067,152,"Virgin/Virgin Blue/Pacific Blue","8"
3598079,158,"Cathay Pacific","8"
3597999,113,"Air New Zealand","9"
3597915,180,"Emirates","9"
3597915,179,"Air New Zealand","Excellent  10"
3595374,145,"Emirates","8"
3596413,167,"Air New Zealand","9"
3595282,151,"Emirates","7"
3595386,135,"Qantas","7"
3598107,189,"Cathay Pacific","9"
3596453,145,"Not sure",NA
3596369,139,"Emirates","Excellent  10"
3598019,122,"Qantas","8"
3595396,139,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3596385,107,"JetStar","6"
3596153,116,"Air New Zealand","9"
3595338,127,"Air New Zealand","9"
3597851,153,"Qantas","6"
3595314,128,"Not sure",NA
3595378,149,"Emirates","Excellent  10"
3596389,116,"Virgin/Virgin Blue/Pacific Blue","8"
3596469,151,"British Airways","7"
3596141,141,"Qantas","Excellent  10"
3595428,130,"Cathay Pacific","7"
3595354,143,"Singapore Airlines","9"
3596441,161,"Virgin/Virgin Blue/Pacific Blue","7"
3597991,123,"Emirates","Excellent  10"
3595396,138,"Emirates","Excellent  10"
3595366,144,"Air New Zealand","7"
3598047,174,"Singapore Airlines","Excellent  10"
3595362,138,"Air New Zealand","8"
3595386,136,"Emirates","Excellent  10"
3596469,150,"Emirates","8"
3596165,115,"Air New Zealand","9"
3598107,188,"Singapore Airlines","9"
3595408,148,"JetStar","4"
3595412,144,"China Southern","8"
3598075,152,"Singapore Airlines","Excellent  10"
3596185,116,"Air New Zealand","7"
3598099,159,"JetStar","8"
3596185,117,"Virgin/Virgin Blue/Pacific Blue","7"
3598107,187,"Air New Zealand","9"
3596469,149,"Air New Zealand","5"
3596473,147,"Air New Zealand","6"
3598107,190,"Another airline",NA
3595424,127,"JetStar","7"
3598111,168,"Singapore Airlines","Excellent  10"
3596521,103,"Air New Zealand","Excellent  10"
3595444,141,"Not sure",NA
3596245,183,"Qantas",NA
3595334,139,"JetStar","7"
3598151,157,"Cathay Pacific","8"
3596181,123,"Qantas","Excellent  10"
3595480,147,"Not sure",NA
3596225,178,"Air New Zealand","9"
3598151,154,"Qantas","7"
3595484,143,"Not sure",NA
3595496,154,"Virgin/Virgin Blue/Pacific Blue","7"
3598127,192,"Cathay Pacific","7"
3597943,182,"Emirates","5"
3598151,155,"Emirates","9"
3598163,127,"Malaysian Airlines","Excellent  10"
3595464,159,"Qantas","8"
3596574,132,"Singapore Airlines","9"
3596578,160,"Singapore Airlines","Excellent  10"
3596590,119,"Singapore Airlines","Excellent  10"
3596606,145,"Singapore Airlines","Excellent  10"
3598183,177,"Virgin/Virgin Blue/Pacific Blue","9"
3598199,139,"Virgin/Virgin Blue/Pacific Blue","8"
3596308,113,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3596344,109,"Qantas","7"
3595540,141,"Not sure",NA
3596618,115,"Virgin/Virgin Blue/Pacific Blue","7"
3596513,111,"Qantas","Excellent  10"
3598119,104,"Qantas","8"
3595436,141,"Not sure",NA
3596553,129,"Qantas","Excellent  10"
3596253,125,"Qantas","9"
3598139,190,"Emirates","Excellent  10"
3598151,156,"British Airways","7"
3598147,150,"Qantas","Excellent  10"
3595512,139,"Qantas","7"
3598127,191,"JetStar","7"
3596253,124,"JetStar","9"
3595512,138,"JetStar","6"
3596606,146,"JetStar","6"
3598131,105,"Air New Zealand","8"
3596654,174,"Qantas","5"
3598215,163,"Virgin/Virgin Blue/Pacific Blue","7"
3595412,145,"Qantas","7"
3595456,144,"JetStar","6"
3595428,129,"Qantas","8"
3596269,145,"JetStar","Excellent  10"
3596566,145,"Singapore Airlines","Excellent  10"
3597811,132,"Korean Air","6"
3596290,108,"Cathay Pacific","8"
3598215,162,"Singapore Airlines","9"
3596586,189,"Singapore Airlines","8"
3596618,114,"Air New Zealand","9"
3598199,138,"Qantas","Excellent  10"
3595528,139,"Qantas","Excellent  10"
3596348,127,"Air New Zealand","Not Sure"
3595456,143,"Air New Zealand","Excellent  10"
3598239,180,"Cathay Pacific","Excellent  10"
3596312,110,"Air New Zealand","4"
3596674,122,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3598219,153,"Air New Zealand","Excellent  10"
3595552,154,"Air New Zealand","9"
3598243,128,"Air New Zealand","8"
3598219,154,"Qantas","Excellent  10"
3596348,128,"Singapore Airlines","9"
3596348,129,"Virgin/Virgin Blue/Pacific Blue","7"
3598187,109,"Emirates","Excellent  10"
3596364,133,"Air New Zealand","Excellent  10"
3598239,179,"British Airways","Excellent  10"
3598255,155,"Emirates","9"
3598239,178,"Qantas","Excellent  10"
3596698,155,"Singapore Airlines","7"
3596678,158,"JetStar","5"
3596674,121,"Air New Zealand","8"
3596738,119,"Emirates","9"
3595556,129,"JetStar","8"
3595548,135,"JetStar","8"
3595566,137,"JetStar","5"
3596710,117,"JetStar","Excellent  10"
3596710,118,"Virgin/Virgin Blue/Pacific Blue","6"
3595512,140,"Emirates","Excellent  10"
3598247,154,"Air New Zealand","Excellent  10"
3596360,131,"Emirates","9"
3595552,155,"Virgin/Virgin Blue/Pacific Blue","5"
3598227,137,"JetStar","7"
3596372,138,"JetStar","8"
3596388,128,"JetStar","8"
3596682,121,"JetStar","8"
3596352,101,"Air New Zealand","5"
3595566,136,"Air New Zealand","8"
3596380,137,"JetStar","Excellent  10"
3598263,133,"Another airline",NA
3595570,148,"Air New Zealand","8"
3596372,139,"Qantas","7"
3598255,154,"Qantas","7"
3596364,134,"Emirates","9"
3596388,127,"Air New Zealand","8"
3596408,126,"Cathay Pacific","6"
3596380,138,"Virgin/Virgin Blue/Pacific Blue","8"
3596762,164,"Singapore Airlines","9"
3595570,152,"Virgin/Virgin Blue/Pacific Blue","7"
3596766,138,"Singapore Airlines","Excellent  10"
3595570,149,"JetStar","5"
3596444,135,"JetStar","5"
3596750,126,"Singapore Airlines","4"
3596758,119,"Emirates","7"
3596376,144,"Singapore Airlines","9"
3596392,125,"Air New Zealand","7"
3595574,140,"Another airline",NA
3596396,160,"Air New Zealand","Excellent  10"
3596396,162,"Another airline",NA
3596388,129,"Virgin/Virgin Blue/Pacific Blue","7"
3596781,136,"JetStar","3"
3596444,134,"Air New Zealand","9"
3596464,146,"Air New Zealand","8"
3598287,109,"Singapore Airlines","6"
3595610,134,"Air New Zealand","5"
3596811,114,"Air New Zealand","8"
3596464,147,"JetStar","8"
3598339,141,"Air New Zealand","8"
3596468,152,"Air New Zealand","9"
3598263,132,"Air New Zealand","7"
3596726,146,"Singapore Airlines","9"
3596304,166,"Korean Air","9"
3595566,138,"Cathay Pacific","Excellent  10"
3598271,143,"Air New Zealand","9"
3598243,129,"Emirates","7"
3598279,148,"Emirates","Excellent  10"
3596730,142,"Singapore Airlines","Excellent  10"
3595570,153,"Another airline",NA
3598351,127,"Air New Zealand","7"
3596738,118,"Qantas","Excellent  10"
3595570,150,"Qantas","8"
3596396,161,"JetStar","Excellent  10"
3596811,115,"JetStar","7"
3598291,181,"Emirates","7"
3598335,150,"Emirates","Excellent  10"
3596392,126,"Emirates","Excellent  10"
3595594,141,"Emirates","Excellent  10"
3595590,146,"Not sure",NA
3596770,125,"Singapore Airlines","Excellent  10"
3596444,136,"Qantas","9"
3596464,148,"Virgin/Virgin Blue/Pacific Blue","7"
3596424,129,"Not sure",NA
3598327,121,"Qantas","Excellent  10"
3598343,134,"Singapore Airlines","Excellent  10"
3596824,148,"Singapore Airlines","9"
3595634,139,"Qantas","8"
3596849,135,"Qantas","Poor  1"
3598355,124,"Singapore Airlines","Excellent  10"
3596452,133,"Emirates","7"
3596856,176,"Singapore Airlines","Excellent  10"
3596436,137,"Qantas","Excellent  10"
3596856,177,"Emirates","9"
3598394,111,"Virgin/Virgin Blue/Pacific Blue","2"
3595654,145,"Virgin/Virgin Blue/Pacific Blue","7"
3596472,128,"Singapore Airlines","8"
3598367,162,"Singapore Airlines","Excellent  10"
3596892,163,"Singapore Airlines","Excellent  10"
3596908,154,"Singapore Airlines","Excellent  10"
3596508,116,"Qantas","5"
3595706,159,"Cathay Pacific","8"
3595570,151,"Emirates","Excellent  10"
3595714,167,"Cathay Pacific","8"
3595726,111,"Emirates","Excellent  10"
3596840,150,"Air New Zealand","9"
3596516,111,"Virgin/Virgin Blue/Pacific Blue","4"
3596802,192,"Singapore Airlines","9"
3596932,149,"Singapore Airlines","8"
3596805,188,"Singapore Airlines","8"
3596484,122,"Air New Zealand","8"
3595634,138,"Air New Zealand","Excellent  10"
3596528,120,"Air New Zealand",NA
3595626,135,"Qantas","7"
3595654,144,"Air New Zealand","9"
3596536,176,"Qantas","8"
3596468,153,"Singapore Airlines","6"
3595730,181,"Qantas","8"
3598438,184,"Qantas","Excellent  10"
3596978,137,"JetStar","6"
3595758,150,"China Southern","4"
3595598,134,"Emirates","9"
3598386,160,"Emirates","Excellent  10"
3595670,149,"British Airways","6"
3595714,166,"British Airways","8"
3598327,120,"JetStar","9"
3596472,127,"Air New Zealand","Excellent  10"
3598398,129,"Air New Zealand","8"
3596544,104,"Qantas","9"
3596944,116,"Air New Zealand","9"
3598418,119,"Cathay Pacific","Excellent  10"
3596896,134,"Singapore Airlines","Excellent  10"
3595746,115,"Air New Zealand","8"
3595754,159,"Malaysian Airlines","9"
3596528,120,"JetStar",NA
3596536,177,"Emirates","8"
3596629,106,"British Airways","9"
3598410,134,"JetStar","7"
3596928,122,"Qantas","6"
3596577,105,"Emirates","9"
3595762,112,"Air New Zealand","9"
3597003,142,"Air New Zealand","7"
3596556,154,"JetStar","9"
3595726,112,"Virgin/Virgin Blue/Pacific Blue","5"
3596601,100,"Air New Zealand","9"
3595718,136,"Cathay Pacific","Excellent  10"
3596868,127,"JetStar","8"
3595670,148,"Air New Zealand","7"
3595686,126,"JetStar","7"
3598402,108,"JetStar","8"
3598414,109,"Qantas","5"
3596978,138,"Virgin/Virgin Blue/Pacific Blue","7"
3598422,185,"Singapore Airlines","Excellent  10"
3597001,119,"Virgin/Virgin Blue/Pacific Blue","9"
3598478,146,"Air New Zealand","9"
3595810,103,"Air New Zealand","9"
3595642,145,"Not sure",NA
3596649,154,"Singapore Airlines","Excellent  10"
3596669,118,"Virgin/Virgin Blue/Pacific Blue","6"
3597018,149,"Another airline",NA
3596677,132,"Virgin/Virgin Blue/Pacific Blue","8"
3596657,141,"Air New Zealand","7"
3595872,165,"Singapore Airlines","Excellent  10"
3598450,153,"Singapore Airlines","Excellent  10"
3596637,135,"Singapore Airlines","Excellent  10"
3597036,110,"Virgin/Virgin Blue/Pacific Blue","8"
3597040,112,"Qantas","Excellent  10"
3597071,135,"Singapore Airlines","Excellent  10"
3598482,153,"Air New Zealand","8"
3596677,131,"Air New Zealand","8"
3595794,139,"JetStar","5"
3595742,186,"Air New Zealand","Excellent  10"
3597018,148,"JetStar","9"
3595802,112,"Singapore Airlines","9"
3596629,105,"Qantas","9"
3598418,118,"Air New Zealand","Excellent  10"
3595826,106,"Air New Zealand","8"
3598438,185,"Another airline",NA
3598466,165,"Singapore Airlines","8"
3595806,125,"Another airline",NA
3596657,142,"Virgin/Virgin Blue/Pacific Blue","7"
3596920,125,"Emirates","6"
3595840,129,"Air New Zealand","7"
3596556,155,"Qantas","Excellent  10"
3597067,155,"Air New Zealand","8"
3598494,115,"Emirates","7"
3598490,154,"Cathay Pacific","9"
3597007,124,"Qantas","8"
3595892,105,"Air New Zealand","Excellent  10"
3597103,191,"Singapore Airlines","Excellent  10"
3597111,140,"Air New Zealand","5"
3596697,143,"Air New Zealand","Excellent  10"
3595818,171,"Air New Zealand","8"
3596577,104,"Qantas","9"
3596697,144,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3597083,122,"Qantas","9"
3597032,166,"Singapore Airlines","9"
3598530,139,"Virgin/Virgin Blue/Pacific Blue","8"
3598482,154,"Singapore Airlines","Excellent  10"
3597091,156,"Singapore Airlines","9"
3598490,152,"Air New Zealand","9"
3597056,126,"JetStar","Excellent  10"
3598490,153,"JetStar","9"
3598530,138,"Air New Zealand","8"
3595860,116,"JetStar","6"
3598494,114,"Air New Zealand","7"
3598534,134,"Air New Zealand","6"
3595900,131,"Air New Zealand","4"
3595932,159,"Singapore Airlines","Excellent  10"
3596685,137,"Emirates","8"
3598570,112,"Emirates","Excellent  10"
3597131,134,"Singapore Airlines","8"
3595924,159,"Singapore Airlines","7"
3596729,156,"Virgin/Virgin Blue/Pacific Blue","2"
3595904,146,"Virgin/Virgin Blue/Pacific Blue","5"
3595940,167,"Singapore Airlines","Excellent  10"
3597123,146,"Singapore Airlines","9"
3595916,118,"Singapore Airlines","Excellent  10"
3595960,125,"Singapore Airlines","Excellent  10"
3595904,145,"Air New Zealand","8"
3598478,147,"JetStar","9"
3597111,141,"Another airline",NA
3596701,122,"Air New Zealand","Excellent  10"
3595952,133,"Air New Zealand","Excellent  10"
3596729,155,"Air New Zealand","8"
3597159,143,"JetStar","9"
3597175,172,"Another airline",NA
3595908,113,"Air New Zealand","Excellent  10"
3598618,150,"Air New Zealand","9"
3597179,151,"Singapore Airlines","8"
3596780,182,"Another airline",NA
3598614,155,"Singapore Airlines","Excellent  10"
3597207,121,"Singapore Airlines","8"
3598578,159,"Emirates","8"
3596713,114,"Air New Zealand","6"
3598558,109,"Air New Zealand","8"
3596737,136,"Air New Zealand","3"
3598606,109,"Air New Zealand","9"
3596008,125,"Singapore Airlines","9"
3595972,137,"Air New Zealand","4"
3597175,171,"Air New Zealand","6"
3598478,148,"Korean Air","8"
3595928,146,"Air New Zealand","Excellent  10"
3598610,121,"Singapore Airlines","Excellent  10"
3598622,140,"Cathay Pacific","7"
3595972,138,"Another airline",NA
3596749,139,"Singapore Airlines","9"
3595981,104,"Air New Zealand","6"
3596008,124,"Air New Zealand","9"
3598647,134,"Another airline",NA
3597227,108,"Air New Zealand","7"
3596028,146,"Air New Zealand","8"
3596823,119,"Air New Zealand","7"
3598655,122,"Air New Zealand","7"
3596757,142,"Virgin/Virgin Blue/Pacific Blue","6"
3597183,111,"Singapore Airlines","Excellent  10"
3598679,224,"China Southern","7"
3596753,152,"Emirates","9"
3597215,150,"Emirates","Excellent  10"
3598643,129,"Air New Zealand","8"
3596007,126,"Emirates","Excellent  10"
3596810,104,"Air New Zealand","Poor  1"
3596769,134,"Singapore Airlines","Excellent  10"
3597219,163,"JetStar","6"
3598651,116,"JetStar","8"
3596800,156,"Singapore Airlines","9"
3596032,128,"Air New Zealand","7"
3596028,147,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3596823,120,"JetStar","6"
3598675,179,"Another airline",NA
3596036,143,"Air New Zealand","7"
3597255,189,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3596835,119,"Air New Zealand","9"
3596040,109,"China Southern","Excellent  10"
3598675,178,"JetStar","9"
3598679,223,"Malaysian Airlines","6"
3597255,187,"Air New Zealand","Excellent  10"
3597239,127,"Qantas","9"
3598723,207,"Cathay Pacific","8"
3597255,188,"Qantas","Excellent  10"
3598679,225,"JetStar","6"
3596831,112,"Air New Zealand","9"
3597263,144,"JetStar","9"
3598606,110,"Qantas","9"
3596810,105,"Virgin/Virgin Blue/Pacific Blue","7"
3597243,112,"Qantas","Excellent  10"
3597247,114,"Virgin/Virgin Blue/Pacific Blue","7"
3598655,123,"Virgin/Virgin Blue/Pacific Blue","7"
3598667,166,"Virgin/Virgin Blue/Pacific Blue","9"
3598723,206,"Air New Zealand","9"
3596823,122,"Virgin/Virgin Blue/Pacific Blue","8"
3597263,143,"Air New Zealand","9"
3598687,139,"Emirates","Excellent  10"
3596036,145,"Emirates","6"
3596844,160,"Air New Zealand","9"
3596831,113,"Virgin/Virgin Blue/Pacific Blue","8"
3596842,145,"Virgin/Virgin Blue/Pacific Blue","9"
3596036,146,"Virgin/Virgin Blue/Pacific Blue","6"
3597263,145,"Qantas","9"
3597263,146,"Virgin/Virgin Blue/Pacific Blue","9"
3598747,110,"Singapore Airlines","5"
3596844,161,"Virgin/Virgin Blue/Pacific Blue","7"
3596839,125,"Air New Zealand","6"
3596052,142,"Qantas","7"
3596080,131,"Air New Zealand","Excellent  10"
3596060,131,"Qantas","Excellent  10"
3596036,144,"Qantas","7"
3596863,139,"Virgin/Virgin Blue/Pacific Blue","9"
3598727,139,"Qantas","8"
3597315,157,"Air New Zealand","Excellent  10"
3598715,137,"Qantas","8"
3596100,134,"Air New Zealand","7"
3596835,120,"Virgin/Virgin Blue/Pacific Blue","9"
3598751,110,"Air New Zealand","Excellent  10"
3596052,143,"Emirates","9"
3598739,124,"Qantas","Poor  1"
3597267,114,"Qantas","5"
3596060,132,"Emirates","Excellent  10"
3597287,181,"Another airline",NA
3596848,173,"Qantas","7"
3596076,181,"Qantas","Excellent  10"
3598803,202,"Singapore Airlines","Excellent  10"
3598779,132,"Virgin/Virgin Blue/Pacific Blue","6"
3596112,151,"Singapore Airlines","Excellent  10"
3598771,127,"Air New Zealand","8"
3598847,164,"Cathay Pacific","8"
3596848,171,"Malaysian Airlines","8"
3598815,113,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3598795,123,"Qantas","8"
3596899,143,"Singapore Airlines","8"
3596120,163,"Singapore Airlines","8"
3596080,133,"Qantas","Excellent  10"
3596883,165,"Singapore Airlines","8"
3596060,130,"JetStar","5"
3598751,111,"Another airline",NA
3596848,172,"JetStar","6"
3597311,108,"Air New Zealand","Excellent  10"
3596895,137,"JetStar","Excellent  10"
3598831,134,"Air New Zealand","8"
3596951,113,"Air New Zealand","8"
3598831,135,"Singapore Airlines","Excellent  10"
3596895,136,"Air New Zealand","Excellent  10"
3596923,150,"Air New Zealand","5"
3597323,163,"Air New Zealand","5"
3596951,114,"Virgin/Virgin Blue/Pacific Blue","7"
3597336,146,"Air New Zealand","8"
3597348,197,"Qantas","8"
3596823,121,"Emirates","Excellent  10"
3596156,127,"Singapore Airlines","Excellent  10"
3597315,158,"Emirates","9"
3596148,109,"JetStar","4"
3598883,113,"Air New Zealand","9"
3597299,133,"Emirates","8"
3598811,121,"Singapore Airlines","9"
3598883,114,"Qantas","9"
3596923,151,"Emirates","9"
3596848,174,"Emirates","8"
3596985,122,"Qantas","9"
3598899,143,"JetStar","8"
3598871,150,"Emirates","Excellent  10"
3596220,152,"Air New Zealand","8"
3596935,110,"Singapore Airlines","Excellent  10"
3596080,132,"JetStar","6"
3596963,134,"Air New Zealand","8"
3598867,120,"Emirates","7"
3597360,117,"Air New Zealand","Excellent  10"
3597043,156,"Emirates","5"
3596977,122,"JetStar","8"
3596993,164,"Air New Zealand","Excellent  10"
3598871,149,"Qantas","9"
3596212,113,"Korean Air","7"
3596973,122,"Qantas","7"
3598847,163,"JetStar","7"
